Date,Open,High,Low,Close,Volume,,,,,,,,,,,,,,,,,,,,
2017. 3. 24 오후 3:30:00,2171.36,2179.34,2163.34,2168.95,358673,,,,,,,,,,,,,,,,,,,,
2017. 3. 27 오후 3:30:00,2161.17,2165.25,2153.14,2155.66,395862,,,,,,,,,,,,,,,,,,,,
2017. 3. 28 오후 3:30:00,2166.58,2169.14,2157.71,2163.31,393970,,,,,,,,,,,,,,,,,,,,
2017. 3. 29 오후 3:30:00,2172.31,2172.31,2162.04,2166.98,626792,,,,,,,,,,,,,,,,,,,,
2017. 3. 30 오후 3:30:00,2170.18,2174.16,2159.16,2164.64,643563,,,,,,,,,,,,,,,,,,,,
2017. 3. 31 오후 3:30:00,2166.62,2166.93,2159.8,2160.23,441640,,,,,,,,,,,,,,,,,,,,
2017. 4. 3 오후 3:30:00,2166.04,2171.33,2161.26,2167.51,398513,,,,,,,,,,,,,,,,,,,,
2017. 4. 4 오후 3:30:00,2165.23,2166.94,2156.89,2161.1,522093,,,,,,,,,,,,,,,,,,,,
2017. 4. 5 오후 3:30:00,2161.9,2164.85,2146.98,2160.85,571691,,,,,,,,,,,,,,,,,,,,
2017. 4. 6 오후 3:30:00,2152.64,2153.83,2143.3,2152.75,510164,,,,,,,,,,,,,,,,,,,,
2017. 4. 7 오후 3:30:00,2154.87,2155.7,2142.51,2151.73,408456,,,,,,,,,,,,,,,,,,,,
2017. 4. 10 오후 3:30:00,2148.83,2148.83,2128.35,2133.32,512916,,,,,,,,,,,,,,,,,,,,
2017. 4. 11 오후 3:30:00,2129.23,2136.55,2117.82,2123.85,489309,,,,,,,,,,,,,,,,,,,,
2017. 4. 12 오후 3:30:00,2128.17,2129.82,2122.94,2128.91,427358,,,,,,,,,,,,,,,,,,,,
2017. 4. 13 오후 3:30:00,2130.64,2148.61,2125.87,2148.61,357582,,,,,,,,,,,,,,,,,,,,
2017. 4. 14 오후 3:30:00,2138.28,2141.61,2127.8,2134.88,383688,,,,,,,,,,,,,,,,,,,,
2017. 4. 17 오후 3:30:00,2140.87,2150.7,2138.7,2145.76,259303,,,,,,,,,,,,,,,,,,,,
2017. 4. 18 오후 3:30:00,2155.36,2155.36,2139.31,2148.46,291399,,,,,,,,,,,,,,,,,,,,
2017. 4. 19 오후 3:30:00,2144.98,2148.03,2133.82,2138.4,344221,,,,,,,,,,,,,,,,,,,,
2017. 4. 20 오후 3:30:00,2138.19,2150.43,2134.05,2149.15,268315,,,,,,,,,,,,,,,,,,,,
2017. 4. 21 오후 3:30:00,2161.24,2169.46,2156.64,2165.04,281540,,,,,,,,,,,,,,,,,,,,
2017. 4. 24 오후 3:30:00,2175.5,2177.89,2166.83,2173.74,374713,,,,,,,,,,,,,,,,,,,,
2017. 4. 25 오후 3:30:00,2175.7,2196.85,2174.11,2196.85,275897,,,,,,,,,,,,,,,,,,,,
2017. 4. 26 오후 3:30:00,2202.37,2210.61,2200.73,2207.84,397525,,,,,,,,,,,,,,,,,,,,
2017. 4. 27 오후 3:30:00,2201.72,2211.59,2199.76,2209.46,386106,,,,,,,,,,,,,,,,,,,,
2017. 4. 28 오후 3:30:00,2214.36,2217.04,2202.2,2205.44,268642,,,,,,,,,,,,,,,,,,,,
2017. 5. 2 오후 3:30:00,2213.61,2229.74,2212.87,2219.67,295139,,,,,,,,,,,,,,,,,,,,
2017. 5. 4 오후 3:30:00,2224.91,2241.24,2224.91,2241.24,261918,,,,,,,,,,,,,,,,,,,,
2017. 5. 8 오후 3:30:00,2245.61,2292.76,2244.23,2292.76,281761,,,,,,,,,,,,,,,,,,,,
2017. 5. 10 오후 3:30:00,2294.1,2323.22,2264.31,2270.12,422888,,,,,,,,,,,,,,,,,,,,
2017. 5. 11 오후 3:30:00,2278.47,2297.67,2271.66,2296.37,463460,,,,,,,,,,,,,,,,,,,,
2017. 5. 12 오후 3:30:00,2296.06,2296.51,2283.38,2286.02,335337,,,,,,,,,,,,,,,,,,,,
2017. 5. 15 오후 3:30:00,2288.23,2297.31,2280.6,2290.65,251594,,,,,,,,,,,,,,,,,,,,
2017. 5. 16 오후 3:30:00,2306.73,2309,2283.84,2295.33,368138,,,,,,,,,,,,,,,,,,,,
2017. 5. 17 오후 3:30:00,2291.56,2295.87,2283.01,2293.08,394821,,,,,,,,,,,,,,,,,,,,
2017. 5. 18 오후 3:30:00,2271.27,2288.85,2267.08,2286.82,378315,,,,,,,,,,,,,,,,,,,,
2017. 5. 19 오후 3:30:00,2286.78,2293.82,2282.13,2288.48,421133,,,,,,,,,,,,,,,,,,,,
2017. 5. 22 오후 3:30:00,2300.68,2305.21,2292.95,2304.03,340061,,,,,,,,,,,,,,,,,,,,
2017. 5. 23 오후 3:30:00,2308.69,2326.57,2303.15,2311.74,341085,,,,,,,,,,,,,,,,,,,,
2017. 5. 24 오후 3:30:00,2319.37,2322.54,2312.93,2317.34,409559,,,,,,,,,,,,,,,,,,,,
2017. 5. 25 오후 3:30:00,2325.49,2343.72,2321.26,2342.93,369280,,,,,,,,,,,,,,,,,,,,
2017. 5. 26 오후 3:30:00,2344.39,2364.8,2341.61,2355.3,312902,,,,,,,,,,,,,,,,,,,,
2017. 5. 29 오후 3:30:00,2362.59,2371.67,2344.25,2352.97,316177,,,,,,,,,,,,,,,,,,,,
2017. 5. 30 오후 3:30:00,2356.54,2358.69,2332.16,2343.68,508844,,,,,,,,,,,,,,,,,,,,
2017. 5. 31 오후 3:30:00,2339.25,2355.23,2338.25,2347.38,555939,,,,,,,,,,,,,,,,,,,,
2017. 6. 1 오후 3:30:00,2348.31,2351.31,2335.63,2344.61,336690,,,,,,,,,,,,,,,,,,,,
2017. 6. 2 오후 3:30:00,2353.77,2372.65,2353.45,2371.72,399499,,,,,,,,,,,,,,,,,,,,
2017. 6. 5 오후 3:30:00,2376.66,2376.83,2363.61,2368.62,326411,,,,,,,,,,,,,,,,,,,,
2017. 6. 7 오후 3:30:00,2364.96,2369.43,2356.71,2360.14,376207,,,,,,,,,,,,,,,,,,,,
2017. 6. 8 오후 3:30:00,2361.64,2365.52,2347.62,2363.57,417080,,,,,,,,,,,,,,,,,,,,
2017. 6. 9 오후 3:30:00,2371.22,2385.15,2367.81,2381.69,520558,,,,,,,,,,,,,,,,,,,,
2017. 6. 12 오후 3:30:00,2370.69,2374.7,2353.35,2357.87,327233,,,,,,,,,,,,,,,,,,,,
2017. 6. 13 오후 3:30:00,2358.92,2375.81,2358.92,2374.7,322081,,,,,,,,,,,,,,,,,,,,
2017. 6. 14 오후 3:30:00,2384.54,2387.29,2366.92,2372.64,392997,,,,,,,,,,,,,,,,,,,,
2017. 6. 15 오후 3:30:00,2373.36,2378.04,2350.37,2361.65,334886,,,,,,,,,,,,,,,,,,,,
2017. 6. 19 오후 3:30:00,2364.2,2377.2,2355.29,2370.9,290944,,,,,,,,,,,,,,,,,,,,
2017. 6. 20 오후 3:30:00,2382.54,2382.54,2365.45,2369.23,360733,,,,,,,,,,,,,,,,,,,,
2017. 6. 21 오후 3:30:00,2358.23,2359.97,2346.19,2357.53,360344,,,,,,,,,,,,,,,,,,,,
2017. 6. 22 오후 3:30:00,2364.22,2370.39,2354.1,2370.37,299232,,,,,,,,,,,,,,,,,,,,
2017. 6. 23 오후 3:30:00,2371.54,2380.94,2369.17,2378.6,256259,,,,,,,,,,,,,,,,,,,,
2017. 6. 26 오후 3:30:00,2381.09,2390.7,2377.88,2388.66,325674,,,,,,,,,,,,,,,,,,,,
2017. 6. 27 오후 3:30:00,2386.76,2397.14,2383.47,2391.95,358034,,,,,,,,,,,,,,,,,,,,
2017. 6. 28 오후 3:30:00,2382.91,2390.89,2380.75,2382.56,361176,,,,,,,,,,,,,,,,,,,,
2017. 6. 29 오후 3:30:00,2396.81,2402.8,2393.57,2395.66,445131,,,,,,,,,,,,,,,,,,,,
2017. 6. 30 오후 3:30:00,2382.15,2391.81,2381.4,2391.79,343529,,,,,,,,,,,,,,,,,,,,
2017. 7. 3 오후 3:30:00,2397.66,2399.9,2384.55,2394.48,310991,,,,,,,,,,,,,,,,,,,,
2017. 7. 4 오후 3:30:00,2395.24,2398.02,2376.41,2380.52,411776,,,,,,,,,,,,,,,,,,,,
2017. 7. 5 오후 3:30:00,2377.01,2390.29,2375.63,2388.35,333721,,,,,,,,,,,,,,,,,,,,
2017. 7. 6 오후 3:30:00,2390.31,2392.5,2380.82,2387.81,301472,,,,,,,,,,,,,,,,,,,,
2017. 7. 7 오후 3:30:00,2376.29,2385.02,2372.83,2379.87,314370,,,,,,,,,,,,,,,,,,,,
2017. 7. 10 오후 3:30:00,2386.3,2389.87,2378.04,2382.1,296262,,,,,,,,,,,,,,,,,,,,
2017. 7. 11 오후 3:30:00,2386.42,2396.46,2382.69,2396,284462,,,,,,,,,,,,,,,,,,,,
2017. 7. 12 오후 3:30:00,2395.41,2399.28,2390.45,2391.77,268926,,,,,,,,,,,,,,,,,,,,
2017. 7. 13 오후 3:30:00,2405.76,2422.26,2402.92,2409.49,289260,,,,,,,,,,,,,,,,,,,,
2017. 7. 14 오후 3:30:00,2418.27,2421.48,2411.34,2414.63,258765,,,,,,,,,,,,,,,,,,,,
2017. 7. 17 오후 3:30:00,2427.76,2430.34,2419.91,2425.1,254205,,,,,,,,,,,,,,,,,,,,
2017. 7. 18 오후 3:30:00,2425.07,2426.16,2419.17,2426.04,260661,,,,,,,,,,,,,,,,,,,,
2017. 7. 19 오후 3:30:00,2430.09,2430.09,2419.64,2429.94,270965,,,,,,,,,,,,,,,,,,,,
2017. 7. 20 오후 3:30:00,2436.06,2443.69,2427.95,2441.84,251916,,,,,,,,,,,,,,,,,,,,
2017. 7. 21 오후 3:30:00,2438.78,2451.59,2437.84,2450.06,250131,,,,,,,,,,,,,,,,,,,,
2017. 7. 24 오후 3:30:00,2451.41,2451.53,2443.65,2451.53,233407,,,,,,,,,,,,,,,,,,,,
2017. 7. 25 오후 3:30:00,2450.76,2453.17,2437.14,2439.9,275199,,,,,,,,,,,,,,,,,,,,
2017. 7. 26 오후 3:30:00,2446.82,2446.96,2429.62,2434.51,336108,,,,,,,,,,,,,,,,,,,,
2017. 7. 27 오후 3:30:00,2443.28,2448.24,2435.49,2443.24,426497,,,,,,,,,,,,,,,,,,,,
2017. 7. 28 오후 3:30:00,2433.46,2434.38,2399.06,2400.99,318651,,,,,,,,,,,,,,,,,,,,
2017. 7. 31 오후 3:30:00,2392.02,2403.9,2388.39,2402.71,277570,,,,,,,,,,,,,,,,,,,,
2017. 8. 1 오후 3:30:00,2397.12,2432.62,2394.27,2422.96,264036,,,,,,,,,,,,,,,,,,,,
2017. 8. 2 오후 3:30:00,2431.94,2434.47,2424.18,2427.63,261569,,,,,,,,,,,,,,,,,,,,
2017. 8. 3 오후 3:30:00,2423.21,2423.55,2374.11,2386.85,303575,,,,,,,,,,,,,,,,,,,,
2017. 8. 4 오후 3:30:00,2389.74,2400.33,2383.45,2395.45,273565,,,,,,,,,,,,,,,,,,,,
2017. 8. 7 오후 3:30:00,2402.57,2412.13,2395.74,2398.75,244123,,,,,,,,,,,,,,,,,,,,
2017. 8. 8 오후 3:30:00,2404.68,2410.22,2383.94,2394.73,252853,,,,,,,,,,,,,,,,,,,,
2017. 8. 9 오후 3:30:00,2379.7,2387.53,2366.33,2368.39,234073,,,,,,,,,,,,,,,,,,,,
2017. 8. 10 오후 3:30:00,2360.95,2371.5,2339.06,2359.47,283873,,,,,,,,,,,,,,,,,,,,
2017. 8. 11 오후 3:30:00,2323.06,2335.12,2310.2,2319.71,318581,,,,,,,,,,,,,,,,,,,,
2017. 8. 14 오후 3:30:00,2336.02,2341.78,2327.8,2334.22,214025,,,,,,,,,,,,,,,,,,,,
2017. 8. 16 오후 3:30:00,2355.74,2358.46,2343.72,2348.26,270520,,,,,,,,,,,,,,,,,,,,
2017. 8. 17 오후 3:30:00,2351.61,2364.5,2346.74,2361.67,255766,,,,,,,,,,,,,,,,,,,,
2017. 8. 18 오후 3:30:00,2340.19,2362.43,2340.19,2358.37,201479,,,,,,,,,,,,,,,,,,,,
2017. 8. 21 오후 3:30:00,2363.38,2363.38,2351.96,2355,207225,,,,,,,,,,,,,,,,,,,,
2017. 8. 22 오후 3:30:00,2360.29,2369.02,2359.97,2365.33,251864,,,,,,,,,,,,,,,,,,,,
2017. 8. 23 오후 3:30:00,2376.53,2379.59,2360.71,2366.4,228615,,,,,,,,,,,,,,,,,,,,
2017. 8. 24 오후 3:30:00,2370.12,2382.72,2368.29,2375.84,295530,,,,,,,,,,,,,,,,,,,,
2017. 8. 25 오후 3:30:00,2381.47,2384.59,2372.67,2378.51,341960,,,,,,,,,,,,,,,,,,,,
2017. 8. 28 오후 3:30:00,2376.38,2383.46,2366.23,2370.3,226868,,,,,,,,,,,,,,,,,,,,
2017. 8. 29 오후 3:30:00,2356.2,2364.74,2332.85,2364.74,223089,,,,,,,,,,,,,,,,,,,,
2017. 8. 30 오후 3:30:00,2368.13,2372.29,2363.43,2372.29,305636,,,,,,,,,,,,,,,,,,,,
2017. 8. 31 오후 3:30:00,2373.96,2377.02,2355.29,2363.19,265050,,,,,,,,,,,,,,,,,,,,
2017. 9. 1 오후 3:30:00,2367.45,2370.25,2351.37,2357.69,280059,,,,,,,,,,,,,,,,,,,,
2017. 9. 4 오후 3:30:00,2316.89,2344.82,2316.89,2329.65,248494,,,,,,,,,,,,,,,,,,,,
2017. 9. 5 오후 3:30:00,2340.62,2340.62,2319.94,2326.62,320428,,,,,,,,,,,,,,,,,,,,
2017. 9. 6 오후 3:30:00,2324.84,2325.56,2314.31,2319.82,252681,,,,,,,,,,,,,,,,,,,,
2017. 9. 7 오후 3:30:00,2328.94,2349.79,2328.92,2346.19,277036,,,,,,,,,,,,,,,,,,,,
2017. 9. 8 오후 3:30:00,2350.19,2351.73,2340.63,2343.72,214592,,,,,,,,,,,,,,,,,,,,
2017. 9. 11 오후 3:30:00,2354.86,2369.72,2354.35,2359.08,243612,,,,,,,,,,,,,,,,,,,,
2017. 9. 12 오후 3:30:00,2372.02,2372.45,2359.12,2365.47,333573,,,,,,,,,,,,,,,,,,,,
2017. 9. 14 오후 3:30:00,2370.54,2377.66,2358.43,2377.66,314262,,,,,,,,,,,,,,,,,,,,
2017. 9. 15 오후 3:30:00,2368.44,2386.07,2365.37,2386.07,298738,,,,,,,,,,,,,,,,,,,,
2017. 9. 18 오후 3:30:00,2390.58,2418.24,2389.65,2418.21,273477,,,,,,,,,,,,,,,,,,,,
2017. 9. 19 오후 3:30:00,2419.3,2422.05,2411.68,2416.05,254585,,,,,,,,,,,,,,,,,,,,
2017. 9. 20 오후 3:30:00,2420.82,2429.12,2405.78,2412.2,303285,,,,,,,,,,,,,,,,,,,,
2017. 9. 21 오후 3:30:00,2412.01,2415.13,2401.89,2406.5,335339,,,,,,,,,,,,,,,,,,,,
2017. 9. 22 오후 3:30:00,2404.35,2409.3,2381.81,2388.71,333616,,,,,,,,,,,,,,,,,,,,
2017. 9. 25 오후 3:30:00,2388.77,2392.44,2374.69,2380.4,339345,,,,,,,,,,,,,,,,,,,,
2017. 9. 26 오후 3:30:00,2371.62,2381.31,2365.34,2374.32,319124,,,,,,,,,,,,,,,,,,,,
2017. 9. 27 오후 3:30:00,2376.89,2377.18,2368.92,2372.57,202618,,,,,,,,,,,,,,,,,,,,
2017. 9. 28 오후 3:30:00,2374.1,2379.54,2365.67,2373.14,194772,,,,,,,,,,,,,,,,,,,,
2017. 9. 29 오후 3:30:00,2378.66,2394.47,2378.66,2394.47,184191,,,,,,,,,,,,,,,,,,,,
2017. 10. 10 오후 3:30:00,2425.63,2443.2,2421.1,2433.81,221744,,,,,,,,,,,,,,,,,,,,
2017. 10. 11 오후 3:30:00,2442.49,2458.16,2439.81,2458.16,201771,,,,,,,,,,,,,,,,,,,,
2017. 10. 12 오후 3:30:00,2461.7,2474.76,2459.48,2474.76,256211,,,,,,,,,,,,,,,,,,,,
2017. 10. 13 오후 3:30:00,2473.65,2479.73,2468.14,2473.62,234800,,,,,,,,,,,,,,,,,,,,
2017. 10. 16 오후 3:30:00,2483.17,2487.71,2470.24,2480.05,224414,,,,,,,,,,,,,,,,,,,,
2017. 10. 17 오후 3:30:00,2484.96,2487.88,2478.76,2484.37,199049,,,,,,,,,,,,,,,,,,,,
2017. 10. 18 오후 3:30:00,2481.53,2490.58,2475.67,2482.91,244245,,,,,,,,,,,,,,,,,,,,
2017. 10. 19 오후 3:30:00,2485.72,2490.94,2468.67,2473.06,236625,,,,,,,,,,,,,,,,,,,,
2017. 10. 20 오후 3:30:00,2477.3,2489.54,2476.88,2489.54,313210,,,,,,,,,,,,,,,,,,,,
2017. 10. 23 오후 3:30:00,2497.65,2500.33,2485.48,2490.05,274201,,,,,,,,,,,,,,,,,,,,
2017. 10. 24 오후 3:30:00,2489.31,2497.35,2487.17,2490.49,232007,,,,,,,,,,,,,,,,,,,,
2017. 10. 25 오후 3:30:00,2495.87,2497.41,2481.48,2492.5,599434,,,,,,,,,,,,,,,,,,,,
2017. 10. 26 오후 3:30:00,2489.6,2495.99,2480.63,2480.63,646882,,,,,,,,,,,,,,,,,,,,
2017. 10. 27 오후 3:30:00,2485.44,2499.15,2479.67,2496.63,511225,,,,,,,,,,,,,,,,,,,,
2017. 10. 30 오후 3:30:00,2513.87,2513.87,2497.42,2501.93,342006,,,,,,,,,,,,,,,,,,,,
2017. 10. 31 오후 3:30:00,2500.21,2528.32,2498.05,2523.43,313787,,,,,,,,,,,,,,,,,,,,
2017. 11. 1 오후 3:30:00,2535.97,2556.47,2535.83,2556.47,361796,,,,,,,,,,,,,,,,,,,,
2017. 11. 2 오후 3:30:00,2560.34,2561.63,2542.02,2546.36,527727,,,,,,,,,,,,,,,,,,,,
2017. 11. 3 오후 3:30:00,2558.37,2558.37,2539.72,2557.97,292766,,,,,,,,,,,,,,,,,,,,
2017. 11. 6 오후 3:30:00,2557.29,2559.9,2529.94,2549.41,221187,,,,,,,,,,,,,,,,,,,,
2017. 11. 7 오후 3:30:00,2548.3,2554.13,2540.67,2545.44,253921,,,,,,,,,,,,,,,,,,,,
2017. 11. 8 오후 3:30:00,2534.48,2558.74,2533.73,2552.4,277039,,,,,,,,,,,,,,,,,,,,
2017. 11. 9 오후 3:30:00,2559.93,2559.93,2536.54,2550.57,293539,,,,,,,,,,,,,,,,,,,,
2017. 11. 10 오후 3:30:00,2541.18,2547.61,2534.6,2542.95,291525,,,,,,,,,,,,,,,,,,,,
2017. 11. 13 오후 3:30:00,2548.27,2552.28,2527.2,2530.35,266530,,,,,,,,,,,,,,,,,,,,
2017. 11. 14 오후 3:30:00,2532.55,2532.95,2520.99,2526.64,287771,,,,,,,,,,,,,,,,,,,,
2017. 11. 15 오후 3:30:00,2525.6,2526.61,2511.76,2518.25,398215,,,,,,,,,,,,,,,,,,,,
2017. 11. 16 오후 3:30:00,2522.42,2538.28,2514.51,2534.79,302931,,,,,,,,,,,,,,,,,,,,
2017. 11. 17 오후 3:30:00,2546.05,2559.1,2533.99,2533.99,362192,,,,,,,,,,,,,,,,,,,,
2017. 11. 20 오후 3:30:00,2536.8,2542.62,2523.52,2527.67,404259,,,,,,,,,,,,,,,,,,,,
2017. 11. 21 오후 3:30:00,2533.85,2539.88,2525.96,2530.7,484887,,,,,,,,,,,,,,,,,,,,
2017. 11. 22 오후 3:30:00,2546.61,2553.22,2535.19,2540.51,485670,,,,,,,,,,,,,,,,,,,,
2017. 11. 23 오후 4:45:00,2542.34,2544.58,2532.45,2537.15,391292,,,,,,,,,,,,,,,,,,,,
2017. 11. 24 오후 3:30:00,2539.79,2544.33,2533.98,2544.33,297938,,,,,,,,,,,,,,,,,,,,
2017. 11. 27 오후 3:30:00,2544.74,2546.71,2506.69,2507.81,284887,,,,,,,,,,,,,,,,,,,,
2017. 11. 28 오후 3:30:00,2512.52,2521.06,2500.93,2514.19,348243,,,,,,,,,,,,,,,,,,,,
2017. 11. 29 오후 3:30:00,2517.26,2524.41,2508.66,2512.9,301208,,,,,,,,,,,,,,,,,,,,
2017. 11. 30 오후 3:30:00,2502.22,2506.32,2474.28,2476.37,339022,,,,,,,,,,,,,,,,,,,,
2017. 12. 1 오후 3:30:00,2488.92,2488.92,2472.75,2475.41,288567,,,,,,,,,,,,,,,,,,,,
2017. 12. 4 오후 3:30:00,2486.72,2501.67,2476.29,2501.67,323846,,,,,,,,,,,,,,,,,,,,
2017. 12. 5 오후 3:30:00,2490.73,2513.68,2487.15,2510.12,395429,,,,,,,,,,,,,,,,,,,,
2017. 12. 6 오후 3:30:00,2510.19,2510.47,2474.29,2474.37,507624,,,,,,,,,,,,,,,,,,,,
2017. 12. 7 오후 3:30:00,2479.55,2480.85,2452.4,2461.98,404853,,,,,,,,,,,,,,,,,,,,
2017. 12. 8 오후 3:30:00,2470.09,2473.17,2459.02,2464,406381,,,,,,,,,,,,,,,,,,,,
2017. 12. 11 오후 3:30:00,2467.81,2471.99,2457.98,2471.49,240137,,,,,,,,,,,,,,,,,,,,
2017. 12. 12 오후 3:30:00,2471.23,2471.43,2455.39,2461,281191,,,,,,,,,,,,,,,,,,,,
2017. 12. 13 오후 3:30:00,2462.42,2481.92,2457.69,2480.55,254953,,,,,,,,,,,,,,,,,,,,
2017. 12. 14 오후 3:30:00,2462.42,2514.61,2457.7,2469.48,317786,,,,,,,,,,,,,,,,,,,,
2017. 12. 15 오후 3:30:00,2488.39,2495.08,2475.99,2482.07,340758,,,,,,,,,,,,,,,,,,,,
2017. 12. 18 오후 3:30:00,2481.88,2481.88,2481.88,2481.88,324358,,,,,,,,,,,,,,,,,,,,
2017. 12. 19 오후 3:30:00,2487.83,2498.67,2470.49,2478.53,308390,,,,,,,,,,,,,,,,,,,,
2017. 12. 20 오후 3:30:00,2473.82,2484.5,2470.62,2472.37,236176,,,,,,,,,,,,,,,,,,,,
2017. 12. 21 오후 3:30:00,2471.34,2471.73,2429.83,2429.83,247330,,,,,,,,,,,,,,,,,,,,
2017. 12. 22 오후 3:30:00,2437.59,2444.57,2426.94,2440.54,230412,,,,,,,,,,,,,,,,,,,,
2017. 12. 26 오후 3:30:00,2447.67,2457.19,2427.34,2427.34,224640,,,,,,,,,,,,,,,,,,,,
2017. 12. 27 오후 3:30:00,2420.86,2436.68,2411.48,2436.67,194850,,,,,,,,,,,,,,,,,,,,
2017. 12. 28 오후 3:30:00,2439.31,2467.51,2437.26,2467.49,220336,,,,,,,,,,,,,,,,,,,,
2018. 1. 2 오후 3:30:00,2474.86,2481.02,2465.94,2479.65,262205,,,,,,,,,,,,,,,,,,,,
2018. 1. 3 오후 3:30:00,2484.63,2493.4,2481.91,2486.35,331094,,,,,,,,,,,,,,,,,,,,
2018. 1. 4 오후 3:30:00,2502.5,2502.5,2466.45,2466.46,333836,,,,,,,,,,,,,,,,,,,,
2018. 1. 5 오후 3:30:00,2476.85,2497.52,2475.51,2497.52,308769,,,,,,,,,,,,,,,,,,,,
2018. 1. 8 오후 3:30:00,2510.7,2515.37,2494.18,2513.28,311429,,,,,,,,,,,,,,,,,,,,
2018. 1. 9 오후 3:30:00,2510.73,2524.73,2498.41,2510.23,374322,,,,,,,,,,,,,,,,,,,,
2018. 1. 10 오후 3:30:00,2516.33,2516.82,2493.98,2499.75,444022,,,,,,,,,,,,,,,,,,,,
2018. 1. 11 오후 3:30:00,2496.86,2502.52,2483.82,2487.91,444340,,,,,,,,,,,,,,,,,,,,
2018. 1. 12 오후 3:30:00,2499.87,2500.87,2482.15,2496.42,438775,,,,,,,,,,,,,,,,,,,,
2018. 1. 15 오후 3:30:00,2510.97,2513.3,2496.18,2503.73,404550,,,,,,,,,,,,,,,,,,,,
2018. 1. 16 오후 3:30:00,2504.16,2524.55,2498.55,2521.74,341606,,,,,,,,,,,,,,,,,,,,
2018. 1. 17 오후 3:30:00,2517.19,2521.97,2506.49,2515.43,336712,,,,,,,,,,,,,,,,,,,,
2018. 1. 18 오후 3:30:00,2527.67,2532.08,2512.69,2515.81,333112,,,,,,,,,,,,,,,,,,,,
2018. 1. 19 오후 3:30:00,2519.67,2524.33,2513.09,2520.26,351845,,,,,,,,,,,,,,,,,,,,
2018. 1. 22 오후 3:30:00,2516.9,2517.12,2488.44,2502.11,342994,,,,,,,,,,,,,,,,,,,,
2018. 1. 23 오후 3:30:00,2510.35,2536.6,2507.96,2536.6,370007,,,,,,,,,,,,,,,,,,,,
2018. 1. 24 오후 3:30:00,2533.86,2547.22,2531.31,2538,371087,,,,,,,,,,,,,,,,,,,,
2018. 1. 25 오후 3:30:00,2536.96,2564.43,2536.73,2562.23,514605,,,,,,,,,,,,,,,,,,,,
2018. 1. 26 오후 3:30:00,2560.69,2574.76,2553.53,2574.76,400648,,,,,,,,,,,,,,,,,,,,
2018. 1. 29 오후 3:30:00,2588.87,2607.1,2587.55,2598.19,437474,,,,,,,,,,,,,,,,,,,,
2018. 1. 30 오후 3:30:00,2590.41,2599.17,2567.07,2567.74,397038,,,,,,,,,,,,,,,,,,,,
2018. 1. 31 오후 3:30:00,2557.37,2597.14,2553.01,2566.46,403051,,,,,,,,,,,,,,,,,,,,
2018. 2. 1 오후 3:30:00,2578.91,2583.74,2564.59,2568.54,595147,,,,,,,,,,,,,,,,,,,,
2018. 2. 2 오후 3:30:00,2565.99,2565.99,2519.6,2525.39,481817,,,,,,,,,,,,,,,,,,,,
2018. 2. 5 오후 3:30:00,2487.34,2503.99,2476.24,2491.75,442349,,,,,,,,,,,,,,,,,,,,
2018. 2. 6 오후 3:30:00,2437.02,2460.28,2409.38,2453.31,582836,,,,,,,,,,,,,,,,,,,,
2018. 2. 7 오후 3:30:00,2483.72,2484.18,2396.56,2396.56,460075,,,,,,,,,,,,,,,,,,,,
2018. 2. 8 오후 3:30:00,2400.17,2423.88,2393.46,2407.62,362415,,,,,,,,,,,,,,,,,,,,
2018. 2. 9 오후 3:30:00,2346.73,2372.9,2346.73,2363.77,489112,,,,,,,,,,,,,,,,,,,,
2018. 2. 12 오후 3:30:00,2380.49,2397.9,2367.31,2385.38,352288,,,,,,,,,,,,,,,,,,,,
2018. 2. 13 오후 3:30:00,2402.89,2421.8,2388.54,2395.19,423415,,,,,,,,,,,,,,,,,,,,
2018. 2. 14 오후 3:30:00,2412.47,2426.63,2408.02,2421.83,305739,,,,,,,,,,,,,,,,,,,,
2018. 2. 19 오후 3:30:00,2452.52,2455.12,2428.15,2442.82,322137,,,,,,,,,,,,,,,,,,,,
2018. 2. 20 오후 3:30:00,2433.35,2438.48,2411.23,2415.12,421485,,,,,,,,,,,,,,,,,,,,
2018. 2. 21 오후 3:30:00,2417.73,2432.45,2404.02,2429.65,432275,,,,,,,,,,,,,,,,,,,,
2018. 2. 22 오후 3:30:00,2417.18,2422.62,2405.23,2414.28,349492,,,,,,,,,,,,,,,,,,,,
2018. 2. 23 오후 3:30:00,2427.13,2451.52,2427.13,2451.52,300578,,,,,,,,,,,,,,,,,,,,
2018. 2. 26 오후 3:30:00,2465.35,2466.08,2447.86,2457.65,321259,,,,,,,,,,,,,,,,,,,,
2018. 2. 27 오후 3:30:00,2474.08,2480.79,2456.14,2456.14,271231,,,,,,,,,,,,,,,,,,,,
2018. 2. 28 오후 3:30:00,2447.11,2460.12,2426.21,2427.36,367556,,,,,,,,,,,,,,,,,,,,
2018. 3. 2 오후 3:30:00,2406.57,2410.34,2387.25,2402.16,320397,,,,,,,,,,,,,,,,,,,,
2018. 3. 5 오후 3:30:00,2405.92,2407.98,2374.8,2375.06,312254,,,,,,,,,,,,,,,,,,,,
2018. 3. 6 오후 3:30:00,2400.67,2413.01,2392.87,2411.41,400110,,,,,,,,,,,,,,,,,,,,
2018. 3. 7 오후 3:30:00,2413.39,2429.42,2395.23,2401.82,412971,,,,,,,,,,,,,,,,,,,,
